	date	time	tweet	class
210	2012-10-16 00:00:00	10:11:56-05:00	b'HE WILL CONTROL YOUR EVERY MOVE!Romney drafted bill to allowing religious grp to ban gays  from adopting children.'	-1
211	2012-10-16 00:00:00	09:03:50-05:00	b'if Romney win Im no longer wearing nice clothes or driving a nissan Im downgrading to a Kia & wearing Colombia & wrangler jeans idc Idc'	-1
212	2012-10-16 00:00:00	10:21:18-05:00	b'#Romney named Walid Phares, radical Islamophobe tied to militia that committed atrocities, to his foreign policy team'	-1
213	2012-10-16 00:00:00	09:51:37-05:00	b'In 1965, Mitt Romney was arrested for using large blocks of ice to slide down the slopes of a golf course. Hes going to hell.'	-1
214	2012-10-16 00:00:00	09:27:20-05:00	b'This dude n class just piss me off talking bout the Vice President debate talking bout Biden was rude and stuff well what u think Romney did'	-1
215	2012-10-16 00:00:00	09:08:09-05:00	b'MittRomney   is a relentless, bald-faced liar, a sociopath, a thing without a conscious: the devil.'	-1
216	2012-10-16 00:00:00	09:09:54-05:00	b'Chuck OK. Ill be here keeping count of Mitts lies if it take 140 TWEETS. LOL'	-1
217	2012-10-16 00:00:00	10:22:27-05:00	b'Like Bush, Willard Romney is also afraid of the women of The View...Ann will be on thurs Hope they eat her alive'	2
218	2012-10-16 00:00:00	09:15:41-05:00	b'This is funny: When it comes to his $5 trillion tax plan, dont let Mitt Romney give you the runaround. Details matter:'	-1
219	2012-10-16 00:00:00	09:20:12-05:00	b'Mitt Romney said that catching bin Laden would be insignificant and its not worth moving heaven and earth.'	-1
220	2012-10-16 00:00:00	09:18:10-05:00	b'I have no doubt that Mitt will do really well tonight. Well all be watching MittRomney. CANNOT WAIT! #RommeyRyan2012'	1
221	2012-10-16 00:00:00	09:42:27-05:00	b'Fuck romney like I really dont like him his bitch ass he dont kno the struggle'	-1
222	2012-10-16 00:00:00	09:54:26-05:00	b'But this world isnt perfect, so Im off to north campus to listen to an hour and forty minutes of lame jokes and Romney bashing'	-1
223	2012-10-16 00:00:00	09:32:46-05:00	b'Seriously, the arithmetic issues in the Romney campaign are EPIC. This analysis of his jobs numbers is just brutal.'	-1
224	2012-10-16 00:00:00	09:49:19-05:00	b'Mitt Romney is fake bro! romneys 12 million jobs is fake'	-1
225	2012-10-16 00:00:00	09:33:28-05:00	b'Diane von Furstenberg Is Not Quite Sure How Ann Romney Ended Up Wearing One of Her Dresses'	0
226	2012-10-16 00:00:00	09:40:33-05:00	b'AdWatch: Mitt Romney is wrong for womens health - Radio-#AttackAd von #PPVotes warnt Frauen vor #Romney #uswahl'	-1
227	2012-10-16 00:00:00	09:50:15-05:00	b'Cat Then call me sexist; Im voting against #Romney because hes a dick!'	-1
228	2012-10-16 00:00:00	09:10:35-05:00	b'vidJWhite858 Mitt will suck tonight because he will be around you people.#mittastrophe'	-1
229	2012-10-16 00:00:00	09:40:02-05:00	b'Romneys tax plan doesnt add up, but does it deserve a second look?'	-1
230	2012-10-16 00:00:00	09:02:10-05:00	b'mutt romney how about no viagra or early prostate exam untilled men are 60 come on aint that fair.'	-1
231	2012-10-16 00:00:00	10:13:06-05:00	b'Ive Noticed Alot Of Ppl Want Obama Out Of Office But Not Alot Of Ppl Want Romney In Office ... Thats Not How It Works'	2
232	2012-10-16 00:00:00	10:02:01-05:00	b'A guy just told me I was crazy to vote for Romney but then asked me if he could cheat off my test. How ironic.'	1
233	2012-10-16 00:00:00	10:18:15-05:00	b'CNN: Mitt #Romney made millions investing in companies that did business in #Iran.'	-1
234	2012-10-16 00:00:00	10:27:52-05:00	b'#Romney has a record of cutting jobs, cutting pay & cutting pension... but dont worry #America-- he wont do that to YOU.  #Sensata'	-1
235	2012-10-16 00:00:00	09:55:27-05:00	b'blackrepublican When do we hold leadership accountable, regardless if you are for or against him, where is Romneys personal responsibility'	-1
236	2012-10-16 00:00:00	10:03:18-05:00	b'The New York Times: Mr. Romney needs a working calculator.'	-1
237	2012-10-16 00:00:00	09:40:31-05:00	b'o: The Lohan Effect: Will Romney Get a Boost from Low-Information Voters? via already there'	-1
238	2012-10-16 00:00:00	09:57:59-05:00	b'ROMNEY IS DANGEROUS FOR THE WELFARE OF AMERICANS!Under HIS leadership,Mass.ranked 47th out of 50 states job creation.'	-1
239	2012-10-16 00:00:00	10:27:38-05:00	b'Sorry, Mitt: In the Real World, Tax Reform Doesnt Boost Growth:   Bruce Bartlett writes today that a Romney-sty...'	-1
240	2012-10-16 00:00:00	10:05:42-05:00	b'if Romney/Ryan wins, Im moving to Canada. or Britain.'	-1
241	2012-10-16 00:00:00	10:23:22-05:00	b'Dont worry, Romneys plans will fail on their own merits. #arapgov13'	-1
242	2012-10-16 00:00:00	10:11:32-05:00	b'DavidLimbaugh been praying all day for an even better showing for Romney.'	-1
243	2012-10-16 00:00:00	09:58:00-05:00	b'Exactly. RT beginning to suspect this mitt romney character is as imaginary as his tax and health care plans'	-1
244	2012-10-16 00:00:00	09:33:40-05:00	b'Love that Mitt Romney has sponsored his page on Facebook so I can see who likes it. I just unfriended five people. Thanks Mitt!'	-1
245	2012-10-16 00:00:00	09:22:00-05:00	b'Mitt Romney is using immigration as a pinata after twisting himself into a xenophobic pretzel:'	-1
246	2012-10-16 00:00:00	09:17:29-05:00	b'RT Mitt Romney: WRONG for womens health #Obama2012'	-1
247	2012-10-16 00:00:00	10:14:25-05:00	b'#Oops: Drudge, Tagg Romney Fall for Fake Mitt Romney Endorsement from Fake Jake Gyllenhaal -'	0
248	2012-10-16 00:00:00	09:40:38-05:00	b'#TownHallQuestions Mr. President you broke many of your 2008 promises. Why should we believe youll honor them now? BTW Im voting Romney.'	1
249	2012-10-16 00:00:00	10:08:43-05:00	b'Mitt Romney Lied About His Dads Walkout via @AddInfoOrg'	-1
250	2012-10-16 00:00:00	09:42:05-05:00	b'Romney now has better favorable to unfavorable ratio than Obama accd to RCP average'	2
251	2012-10-16 00:00:00	10:01:14-05:00	b'Say what? Reagans budget director, David Stockman, says the Romney/Ryan budget is malarky.'	-1
252	2012-10-16 00:00:00	09:51:48-05:00	b'that is because Romneys plan (if there is one) would be the same as Newts, let them get jobs as janitors. #AsshatsAbide'	-1
253	2012-10-16 00:00:00	09:13:26-05:00	b'Facts: In 1965, Mitt Romney was arrested for using large blocks of ice to slide down the slopes of a golf course. Plain Stupid!'	-1
254	2012-10-16 00:00:00	10:27:32-05:00	b'RT I believe Mitts slight lead in RCP national avg means hes actually significantly ahead, avg polls still biased Dems'	1
255	2012-10-16 00:00:00	09:45:03-05:00	b'Hmmm. Every time I try to click the Get the details link on Romneys tax plan, it runs away, as if trying to hide.'	-1
256	2012-10-16 00:00:00	10:17:50-05:00	b'I hope Romney is relentless. We need answers!'	1
257	2012-10-16 00:00:00	09:36:07-05:00	b'Mitt Romney dont pay no tax,Mitt Romney dont pay no tax'	-1
258	2012-10-16 00:00:00	10:29:28-05:00	b'As Massachusetts Governor, Romney Was Often Away'	0
259	2012-10-16 00:00:00	10:29:13-05:00	b'y BarackObama     WE  CANNOT   AFFORD    4   YEARS    OF   MITT ROMNEY      WILL  BE  BACK TO  THE   BUSH   DAYS'	-1
260	2012-10-16 00:00:00	09:39:36-05:00	b'#Politics Poll: Romney Has Large Lead In Rural Swing Counties: By Howard BerkesNational Public RadioOctobe... #TCOT'	1
261	2012-10-16 00:00:00	10:11:47-05:00	b'Missing from Romneys tax plan: Reality - Fortune (blog): Fortune (blog)Missing from Romneys tax ... #decision2012'	-1
262	2012-10-16 00:00:00	10:11:58-05:00	b's. Romney is a capitalist and capitalism has never worked.  Use that one, please.'	-1
263	2012-10-16 00:00:00	09:41:48-05:00	b'As much as Mitt keeps talking as Democrat, his base is not running away from him.Do they know something we dont'	-1
264	2012-10-16 00:00:00	10:02:04-05:00	b'We voting for Romney cause u broke bitchez fucking up the economy!! #myniggasmoke #shakelife'	1
265	2012-10-16 00:00:00	10:01:41-05:00	b'Romney Plan Doesnt Raise Middle Class Taxes: #012 #tcot'	1
266	2012-10-16 00:00:00	10:06:49-05:00	b'I think Romney the top of the ticket gives exemptions to Rape, Incest, and life of the mother. listen and you might learn'	-1
267	2012-10-16 00:00:00	09:22:45-05:00	b'Let me get this str8. Everyone knows Mitt Romney is a pathological liar but its up to the POTUS to show everyone what they already know?'	-1
268	2012-10-16 00:00:00	10:12:04-05:00	b'ammieWF We heard Mitt say he doesnt care about 47& percent of Americans.President Obamas aide hear say.i believe my earsGB'	2
269	2012-10-16 00:00:00	10:07:51-05:00	b'35 Reasons Youre an Idiot if You Dont Vote for Romney // Dont show this to liberals. We already know theyre idiots.'	1
270	2012-10-16 00:00:00	09:07:09-05:00	b'I cant stand it when people are pro Romney just for the fact that hes republican'	-1
271	2012-10-16 00:00:00	09:55:28-05:00	b'.The Romney Scenario- win FL, NC & VA and get to 266 via @TIME'	0
272	2012-10-16 00:00:00	10:28:46-05:00	b'A real libertarian who understands what is at stake. RT Ross Perot endorses Mitt Romney'	0
273	2012-10-16 00:00:00	09:32:30-05:00	b'Dumb broad talking about how mitt Romney is going to help her dad pay less in taxes. Im going to choke someone.'	-1
274	2012-10-16 00:00:00	09:37:10-05:00	b'America needs a strong leader not one who hides behind a woman America needs Mitt Romney'	1
275	2012-10-16 00:00:00	09:17:15-05:00	b'Obama should hit Romney for false moderate talk via @wordpressdotcom'	2
276	2012-10-16 00:00:00	10:27:55-05:00	b'All This Talk About Mitt Romneys $5 Trillion Tax ... I Know You Want Change But I Only Have $100 Bills'	-1
277	2012-10-16 00:00:00	10:28:58-05:00	b'Could Mitt romney walk in your shoes'	0
278	2012-10-16 00:00:00	09:26:05-05:00	b'REMEMBER TO VOTE ROMNEY-RYAN YOU LAZY ASS MOOCHING PARASITES'	1
279	2012-10-16 00:00:00	09:21:16-05:00	b'If Romney wins its going back to slavery. Lmao'	-1
280	2012-10-16 00:00:00	09:52:20-05:00	b'Ann Romney like vacations too, but she wont take them on our dime.'	-1
281	2012-10-16 00:00:00	10:29:03-05:00	b'Mitt Criticized By His Fathers Longtime Aide'	-1
282	2012-10-16 00:00:00	09:42:20-05:00	b'Super Pac Man Romney is Gobble Up Economics spokesman for right wing ideologues. They want all the money!'	-1
283	2012-10-16 00:00:00	09:27:39-05:00	b'Mitt for Women signs yesterday as Ann spoke. Do they know millions wont have cancer screenings if PlanParent/ObamaC cut?'	0
284	2012-10-16 00:00:00	09:03:58-05:00	b'These Mfs So Eager To Get Obama Out Of There If Romney Win Lets See How Many People Go To College'	2
285	2012-10-16 00:00:00	09:50:03-05:00	b': yeahbut Mitt Romney wants to drone strike big bird #DroneMadness'	0
286	2012-10-16 00:00:00	09:12:10-05:00	b'Great news: We finally have details of Romneys tax plan.  Bad news: the details of Romneys tax plan'	-1
287	2012-10-16 00:00:00	09:00:48-05:00	b'taBOout12 Thats terrific! We have to keep trying. I am hoping for a Romney landslide! 21 days till election day and I cant wait!'	1
288	2012-10-16 00:00:00	09:51:32-05:00	b'Bill Clinton Breaks Down Mitt Romneys Tax Plan Illusion For Obama Campaign ... - Huffington Post: Bill ... ^ #US'	0
289	2012-10-16 00:00:00	09:57:17-05:00	b'All the threats about rioting if Romney wins only makes me pray harder that he wins! I just love when the LEFT show their true colors!'	1
290	2012-10-16 00:00:00	09:39:02-05:00	b'Bill Clinton explias liar romneys tax scam in full:'	-1
291	2012-10-16 00:00:00	09:18:48-05:00	b'Wouldnt be surprising  if Romney brought along a couple of cheerleaders to cheer for him at the debate tonight!'	1
292	2012-10-16 00:00:00	09:58:25-05:00	b'In June  Romney Told Employers To Tell Employees How To Vote; Now Theyre Doing Just That'	-1
293	2012-10-16 00:00:00	09:37:55-05:00	b'Here is How GOVERNOR Romney reached across the aisle - He vetoed 800 bills. Democrats were able to override 750 of those he vetoed. #p2'	-1
294	2012-10-16 00:00:00	10:26:52-05:00	b'Blame Romney What are these sesame street characters doing on power rangers? :s'	0
295	2012-10-16 00:00:00	09:32:18-05:00	b'If u like Romney u will b deleted and blocked!'	-1
296	2012-10-16 00:00:00	10:29:20-05:00	b'I think Im scared to look on twitter now cause my career might be ended by Mayne Romney'	-1
297	2012-10-16 00:00:00	09:36:10-05:00	b'Romney did NOT make his positions clear in the debate. He side stepped issues. Supreme court justices make the decisions.'	-1
298	2012-10-16 00:00:00	09:58:38-05:00	b'And if Romney gets in we are definitely goin to bomb iran...smdh'	-1
299	2012-10-16 00:00:00	10:16:41-05:00	b'Mitt Romney Lied About His Dads Walkout'	-1
300	2012-10-16 00:00:00	10:17:09-05:00	b'When it comes to his $5 trillion tax plan, dont let Mitt Romney give you the runaround. Details matter: @Polar_Icon'	-1
301	2012-10-16 00:00:00	09:46:37-05:00	b'Why Romney the Closer Is a Consumer Nightmare via @huffingtonpost'	-1
302	2012-10-16 00:00:00	09:49:34-05:00	b'Would Romney have it easier as a Latino? breaks it down at #RomneyRyan2012'	0
303	2012-10-16 00:00:00	10:22:43-05:00	b'Romney wears magic underwear'	0
304	2012-10-16 00:00:00	09:18:16-05:00	b'Romneys solution to childhood poverty: Borrow money from your parents.'	-1
305	2012-10-16 00:00:00	09:16:33-05:00	b'In case you missed this. Maddow Show. Romney Is Attacked By His Fathers Longtime Aide: via @youtube'	-1
306	2012-10-16 00:00:00	10:21:40-05:00	b'Obama, if you dont fight, there is a chance you could lose. Romeny, if you keep beig vague, people will not trust you. #arapgov13'	2
307	2012-10-16 00:00:00	09:02:45-05:00	b'Economy expected to create 12M jobs by 2016. Romney brags his plan creates 12M jobs. Interesting. Kinda like cleaning an already clean pot.'	-1
308	2012-10-16 00:00:00	09:28:22-05:00	b'Romney, Ryan love North Face. Founder finds it ironic: Read full story for latest details.'	0
309	2012-10-16 00:00:00	10:24:38-05:00	b'Lots of pundits doing new electoral Romney math. Good luck with that.'	0
310	2012-10-16 00:00:00	09:04:48-05:00	b'I have no doubt that Mitt will do really well tonight. Well all be watching Agreed!!'	1
311	2012-10-16 00:00:00	10:29:30-05:00	b'!!!!! You think its hard being minority and middle class now, shit gone get real if Romney win #PLESAEVOTE'	-1
312	2012-10-16 00:00:00	09:45:04-05:00	b'Romney Is a vulture capitalist who destroyed jobs and lives;pioneered outsourcing of American jobs; has off shore accounts n pays no Fed tax'	-1
313	2012-10-16 00:00:00	10:03:59-05:00	b'Pyramid Sounds like Romney! Different reasons same intent. Humiliation.'	0
314	2012-10-16 00:00:00	09:29:43-05:00	b'oys its gonna be another blow out for the POTUS!!!! Romneys is toooooo whack'	-1
315	2012-10-16 00:00:00	10:23:10-05:00	b'Mitt #Romney: Corporations are people, my friend. #Sensata'	-1
316	2012-10-16 00:00:00	10:23:36-05:00	b'What a fake! I will NOT vote for Romney /Ryan ticket. #edshow'	-1
317	2012-10-16 00:00:00	10:06:57-05:00	b'rt Curious if Romneys tax plan could work? We crunched the numbers -- find out the answer: #romney'	-1
318	2012-10-16 00:00:00	09:32:14-05:00	b'Mitt Romney cancels The View appearance  via because he might be asked to tell the truth, foreign to him'	-1
319	2012-10-16 00:00:00	09:00:23-05:00	b'Yall go ahead and vote for slick talking ass Romney...hell put you in a sling but you wont be able to pay for it.'	-1
320	2012-10-16 00:00:00	09:45:21-05:00	b'How many truly ignorant women out there believe that Romney & Repubs r going 2 ban birth control? Only t stupid Libs.'	1
321	2012-10-16 00:00:00	10:16:45-05:00	b'Moderate Mitt Myth Romney: no principles, just the desire to be president at any cost. #undecidedvoters.'	-1
322	2012-10-16 00:00:00	10:10:30-05:00	b'Report: Romney/Ryan plan could increase Medicare costs by up to $4,440 a year'	0
323	2012-10-16 00:00:00	09:42:22-05:00	b'If Romneywins and Roe v. Wade Goes - we know from our own countrys pre-Roe history the brutal consequences'	-1
324	2012-10-16 00:00:00	10:00:02-05:00	b'Romney is going to come out in a Che Guevara t-shirt tonight.  The press will label it as a minor adjustment in his position.'	0
325	2012-10-16 00:00:00	09:30:15-05:00	b'hyPA says Mitt Romney is wrong for America, wrong for our troops.'	-1
326	2012-10-16 00:00:00	09:04:01-05:00	b'Bwah!  RT One throwaway comment by Romney in May: Rush Limbaugh whitewashes Mitt Romneys extremism:'	-1
327	2012-10-16 00:00:00	10:03:32-05:00	b'$1.5 billion Fed $ to bankroll Romney Olympic turnaround. Questionable projects that benefited well-connected Utahns.'	0
